cluster,count,mean_severity,max_severity,n_types,top_type,top_neighborhood,lat_center,lng_center,n_CurbRamp,n_NoCurbRamp,n_NoSidewalk,n_Obstacle,n_Other,n_SurfaceProblem,spread_m,hotspot_score
1013,17,3.6470588235294117,4.0,3,NoCurbRamp,Green Lake,47.686784856459674,-122.33173819149242,0,8,5,0,0,4,110.51559448242188,80.60000000000001
368,16,3.875,5.0,3,Obstacle,South Lake Union,47.62299299240112,-122.34169864654541,2,0,0,11,0,3,323.0781555175781,80.60000000000001
1054,18,3.4444444444444446,5.0,3,NoSidewalk,Mount Baker,47.57223150465224,-122.28375667995877,0,2,14,0,0,2,171.91314697344495,80.60000000000001
1184,15,4.666666666666667,5.0,2,NoSidewalk,Ravenna,47.6947519938151,-122.29608917236328,0,0,11,4,0,0,106.0212325278095,80.5
1150,15,4.666666666666667,5.0,2,NoCurbRamp,Wallingford,47.66595662434896,-122.33369293212891,0,13,0,0,0,2,174.4537353515625,80.5
909,17,4.705882352941177,5.0,1,NoCurbRamp,Wallingford,47.64922893748564,-122.33704241584329,0,17,0,0,0,0,192.25987156491954,80.0
906,16,5.0,5.0,1,NoSidewalk,Whittier Heights,47.691410779953,-122.36834716796875,0,0,16,0,0,0,87.65029907226562,80.0
1056,16,5.0,5.0,1,NoSidewalk,Ravenna,47.695706844329834,-122.2933840751648,0,0,16,0,0,0,130.52912721583957,80.0
758,15,3.6666666666666665,4.0,4,SurfaceProblem,Minor,47.60526911417643,-122.30375417073567,2,3,0,4,0,6,83.83941650311755,79.75
68,14,3.9285714285714284,5.0,4,Obstacle,Industrial District,47.540579659598215,-122.33806991577148,0,2,3,5,0,4,139.49232473981357,79.75
833,15,3.6666666666666665,5.0,4,Obstacle,Fremont,47.65366668701172,-122.35906066894532,4,1,1,9,0,0,117.71392822265625,79.75
704,17,3.235294117647059,4.0,4,NoCurbRamp,Minor,47.61035133810604,-122.30836980483112,1,10,0,1,0,5,392.798884673329,79.75
882,17,4.0588235294117645,5.0,2,NoCurbRamp,Green Lake,47.67438753913431,-122.32431748334099,0,14,0,0,0,3,151.68096698878884,79.35
1059,22,3.1363636363636362,4.0,2,NoSidewalk,Mount Baker,47.578949668190695,-122.28631453080611,0,4,18,0,0,0,158.36334228436755,79.35
99,15,4.6,5.0,2,NoCurbRamp,Industrial District,47.53014577229818,-122.351052347819,5,10,0,0,0,0,93.77579394303847,79.35
1034,15,4.066666666666666,5.0,3,NoCurbRamp,Bryant,47.69087270100911,-122.28799692789714,0,8,6,0,0,1,69.86618041992188,79.3
810,17,3.588235294117647,5.0,3,NoCurbRamp,Loyal Heights,47.68875638176413,-122.37816215963925,2,14,0,1,0,0,155.0596282923938,79.3
257,18,4.388888888888889,5.0,1,NoSidewalk,Ravenna,47.709011713663735,-122.29485575358073,0,0,18,0,0,0,105.43441772460938,79.0
781,13,4.153846153846154,5.0,4,NoSidewalk,View Ridge,47.686461228590744,-122.28215496356671,1,5,6,0,0,1,111.785888671875,78.30000000000001
520,18,3.0,3.0,4,NoCurbRamp,East Queen Anne,47.638763427734375,-122.35436206393771,4,9,0,1,0,4,110.0921630859375,78.3
1132,14,3.857142857142857,4.0,4,NoCurbRamp,Mount Baker,47.587572642735076,-122.28809520176479,0,7,5,1,0,1,98.236083984375,78.3
980,14,3.857142857142857,4.0,4,NoSidewalk,Ravenna,47.686127526419504,-122.30460684640067,0,3,7,2,0,2,74.11311649927163,78.3
639,16,3.375,4.0,4,NoCurbRamp,Minor,47.61159038543701,-122.31455183029175,4,7,0,1,0,4,101.05197007238831,78.3
298,12,4.5,5.0,4,NoCurbRamp,Lawton Park,47.64861297607422,-122.40161196390788,1,8,0,2,0,1,206.52490896502403,78.3
627,17,4.0,4.0,2,NoSidewalk,Industrial District,47.56805195527918,-122.32605294620289,0,0,15,0,0,2,78.85185036965156,78.19999999999999
205,15,4.533333333333333,5.0,2,NoSidewalk,Industrial District,47.52661844889323,-122.3911636352539,0,0,12,3,0,0,120.67794799804688,78.19999999999999
1098,15,4.533333333333333,5.0,2,NoCurbRamp,Wallingford,47.6519421895345,-122.33009134928385,0,8,7,0,0,0,69.02740621581975,78.19999999999999
497,17,3.5294117647058822,5.0,3,SurfaceProblem,Broadway,47.62523157456342,-122.32421156939338,0,5,0,2,0,10,109.66873168945312,78.0
223,14,4.285714285714286,5.0,3,Obstacle,Industrial District,47.539337975638254,-122.39037922450474,0,0,5,8,0,1,77.06451416094495,78.0
607,15,4.0,4.0,3,NoSidewalk,Industrial District,47.57701568603515,-122.33515065511068,0,0,12,1,0,2,135.07461547851562,78.0
432,26,3.0,3.0,1,NoSidewalk,Sunset Hill,47.69099455613356,-122.39988825871394,0,0,26,0,0,0,182.07550048828125,78.0
359,26,3.0,3.0,1,NoSidewalk,Briarcliff,47.647490134605995,-122.41615559504582,0,0,26,0,0,0,185.46295166094495,78.0
1169,17,4.588235294117647,5.0,1,NoCurbRamp,Wallingford,47.66322573493509,-122.33916832419003,0,17,0,0,0,0,90.61431884765625,78.0
798,14,4.285714285714286,5.0,3,NoCurbRamp,Ravenna,47.68790190560477,-122.29481887817383,0,8,3,0,0,3,226.11236572265625,78.0
294,13,4.615384615384615,5.0,3,NoSidewalk,Ravenna,47.72649383544922,-122.29939856896034,0,0,10,2,0,1,58.10527526058894,78.0
844,20,3.0,3.0,3,NoCurbRamp,Phinney Ridge,47.67368793487549,-122.34996948242187,0,16,0,3,0,1,161.32736206054688,78.0
1091,14,4.785714285714286,5.0,2,NoCurbRamp,Wallingford,47.653155190604075,-122.33547483171735,0,13,0,1,0,0,103.2534737301578,77.05
831,19,4.052631578947368,5.0,1,NoCurbRamp,Loyal Heights,47.67769020482113,-122.38996204576995,0,19,0,0,0,0,244.0426500978603,77.0
308,15,3.533333333333333,4.0,4,SurfaceProblem,Interbay,47.66153513590495,-122.39649505615235,0,4,2,2,0,7,169.39978073034803,76.85
750,15,3.533333333333333,4.0,4,SurfaceProblem,Minor,47.6051638285319,-122.30556284586588,3,3,0,4,0,5,148.45616212077528,76.85
509,16,3.3125,4.0,4,NoSidewalk,Pioneer Square,47.59401869773865,-122.32918310165405,1,0,7,4,0,4,316.3032531738281,76.85
851,15,3.533333333333333,4.0,4,NoSidewalk,Phinney Ridge,47.67998377482096,-122.34532725016275,0,4,9,1,0,1,118.560791015625,76.85
136,12,4.916666666666667,5.0,3,NoSidewalk,Green Lake,47.701992670694985,-122.35057576497395,0,0,9,2,0,1,202.89418016522185,76.7
621,15,3.933333333333333,4.0,3,NoSidewalk,Loyal Heights,47.69108657836914,-122.38111317952475,1,0,13,0,0,1,98.236083984375,76.7
744,17,3.4705882352941178,4.0,3,SurfaceProblem,Sunset Hill,47.686772739186004,-122.39857393152573,0,3,6,0,0,8,311.27123888054285,76.7
658,18,3.2777777777777777,4.0,3,NoCurbRamp,Madison Park,47.63341670566135,-122.2793723212348,4,9,0,0,0,5,119.2714450219372,76.7
771,14,4.214285714285714,5.0,3,SurfaceProblem,Minor,47.6069096156529,-122.30361992972237,0,6,0,1,0,7,57.163238525390625,76.7
568,15,3.933333333333333,4.0,3,NoSidewalk,Adams,47.6679936726888,-122.38704833984374,1,0,13,0,0,1,155.82275390625,76.7
714,19,3.1052631578947367,4.0,3,NoCurbRamp,Minor,47.602637240761204,-122.30709597938939,6,7,0,0,0,6,102.211294380641,76.7
174,12,4.916666666666667,5.0,3,NoSidewalk,View Ridge,47.716728846232094,-122.28979174296062,0,1,10,1,0,0,194.35501098632812,76.7
907,18,3.6666666666666665,4.0,2,NoCurbRamp,Green Lake,47.6748227013482,-122.32817713419597,0,12,0,0,0,6,138.46206665039062,75.89999999999999
895,14,4.142857142857143,5.0,3,NoCurbRamp,North Beacon Hill,47.581057684762136,-122.31238719395229,0,10,0,3,0,1,178.8007251270229,75.4
888,14,4.142857142857143,5.0,3,NoCurbRamp,Whittier Heights,47.679606028965544,-122.37173788888114,0,11,0,2,0,1,169.34113470810777,75.4
498,14,4.142857142857143,5.0,3,NoCurbRamp,Broadway,47.62425177437918,-122.32314246041435,0,8,0,1,0,5,58.43353271484375,75.4
647,16,3.625,5.0,3,NoCurbRamp,Loyal Heights,47.686867237091064,-122.37704277038574,4,11,0,0,0,1,192.12127739384562,75.4
321,15,3.8666666666666667,5.0,3,NoCurbRamp,Southeast Magnolia,47.64643122355143,-122.38363444010416,0,7,0,4,0,4,181.2286376953125,75.4
1005,12,4.333333333333333,5.0,4,NoCurbRamp,Green Lake,47.68508052825928,-122.32933870951335,1,8,0,1,0,2,102.47039794843005,75.39999999999999
378,13,4.0,5.0,4,NoCurbRamp,Eastlake,47.638417170597954,-122.32692131629356,3,5,0,3,0,2,200.85900041714507,75.39999999999999
686,16,3.25,4.0,4,NoCurbRamp,Mann,47.60264348983765,-122.2996187210083,1,10,0,2,0,3,145.6082511364384,75.39999999999999
987,14,3.7142857142857144,5.0,4,NoSidewalk,Roosevelt,47.685112544468474,-122.31779425484794,2,5,6,0,0,1,80.95590251593055,75.39999999999999
1026,12,3.9166666666666665,5.0,5,NoSidewalk,Green Lake,47.68071333567301,-122.32177607218425,2,3,4,1,0,2,129.99343871991442,75.2
721,15,3.1333333333333333,5.0,5,NoCurbRamp,First Hill,47.60583699544271,-122.32627563476562,1,10,1,1,0,2,102.77602034739662,75.2
451,25,3.0,3.0,1,NoSidewalk,Sunset Hill,47.68989456176758,-122.40183319091797,0,0,25,0,0,0,112.63275146484375,75.0
286,25,3.0,3.0,1,NoSidewalk,Ravenna,47.72758697509766,-122.30553619384766,0,0,25,0,0,0,225.68893432617188,75.0
281,25,3.0,3.0,1,NoSidewalk,Ravenna,47.72499710083008,-122.30237762451172,0,0,25,0,0,0,175.4601866262076,75.0
237,15,5.0,5.0,1,NoSidewalk,Ravenna,47.70459747314453,-122.3033447265625,0,0,15,0,0,0,157.29212256394862,75.0
753,25,3.0,3.0,1,NoCurbRamp,Phinney Ridge,47.68199462890625,-122.3632797241211,0,25,0,0,0,0,163.06177492323363,75.0
755,13,5.0,5.0,2,NoSidewalk,Ravenna,47.686697446382965,-122.29752173790565,0,6,7,0,0,0,109.45817607213152,74.75
130,13,5.0,5.0,2,NoSidewalk,Industrial District,47.58542867807242,-122.39342264028696,0,3,10,0,0,0,83.39529160598647,74.75
455,21,3.0952380952380953,4.0,2,NoSidewalk,Sunset Hill,47.69473629906064,-122.40105474562873,0,0,20,0,0,1,139.30892944335938,74.75
1108,14,4.642857142857143,5.0,2,NoCurbRamp,Wallingford,47.65431213378906,-122.33439581734794,0,12,0,0,0,2,179.69129080814199,74.75
1006,16,4.0625,5.0,2,NoSidewalk,Roosevelt,47.672759771347046,-122.31922197341919,0,0,15,1,0,0,84.26284790039062,74.75
868,17,3.823529411764706,5.0,2,NoCurbRamp,Bryant,47.68906357709099,-122.28917200425091,0,13,4,0,0,0,109.24530029296875,74.75
745,17,3.3529411764705883,4.0,3,NoCurbRamp,Minor,47.60615539550781,-122.3148588292739,7,9,0,0,0,1,135.92147827227308,74.10000000000001
915,12,4.75,5.0,3,NoCurbRamp,Wallingford,47.66667175292969,-122.32861328125,1,10,0,1,0,0,108.82186889648438,74.10000000000001
188,16,3.5625,5.0,3,Obstacle,Industrial District,47.52882432937622,-122.38839960098267,0,1,0,14,0,1,69.4427490234375,74.10000000000001
537,18,3.1666666666666665,5.0,3,NoCurbRamp,Lower Queen Anne,47.627539740668404,-122.34497451782227,0,14,0,1,0,3,197.74246215820312,74.10000000000001
203,19,3.0,3.0,3,NoSidewalk,Industrial District,47.554627669484994,-122.39893702456826,0,4,14,0,0,1,100.77667236328125,74.10000000000001
728,19,3.0,3.0,3,NoCurbRamp,Laurelhurst,47.657357466848275,-122.27520390560753,0,9,0,1,0,9,179.11039590137366,74.10000000000001
87,12,4.75,5.0,3,NoCurbRamp,Industrial District,47.528282165527344,-122.36184120178223,0,8,2,0,0,2,40.02767576326138,74.10000000000001
794,14,4.071428571428571,5.0,3,NoSidewalk,Phinney Ridge,47.677825655256,-122.35301045009068,2,4,8,0,0,0,100.92391806156327,74.10000000000001
384,19,3.0,3.0,3,CurbRamp,Montlake,47.64017827887284,-122.30029738576789,10,8,0,0,0,1,175.30059814453125,74.10000000000001
21,18,3.1666666666666665,5.0,3,NoCurbRamp,Industrial District,47.54036776224772,-122.32099024454753,6,10,2,0,0,0,259.5482434164916,74.10000000000001
600,15,3.8,4.0,3,NoSidewalk,Industrial District,47.569899241129555,-122.3229248046875,0,4,9,0,0,2,78.27769922753414,74.10000000000001
872,14,3.642857142857143,4.0,4,NoSidewalk,Leschi,47.59834616524832,-122.29309191022601,0,2,6,3,0,3,179.3127314330823,73.95
756,13,3.923076923076923,5.0,4,CurbRamp,Yesler Terrace,47.604859572190506,-122.32268582857571,4,3,0,3,0,3,85.64828401090539,73.95
656,13,3.923076923076923,5.0,4,NoSidewalk,International District,47.59603177584135,-122.32002434363731,0,1,5,2,0,5,147.77755737304688,73.95
403,12,4.25,5.0,4,NoSidewalk,Stevens,47.62018553415934,-122.30575497945149,2,3,6,0,0,1,193.5084028439289,73.95
331,15,3.4,4.0,4,NoCurbRamp,Industrial District,47.5748051961263,-122.32591857910157,0,7,1,2,0,5,223.99520874023438,73.95
340,13,3.923076923076923,5.0,4,NoSidewalk,North Queen Anne,47.64847975510817,-122.37422238863431,0,4,6,1,0,2,111.24988942262164,73.95
7,16,3.1875,5.0,4,SurfaceProblem,Industrial District,47.513582706451416,-122.37514352798462,0,1,2,4,0,9,164.7314433804887,73.95
515,12,3.8333333333333335,5.0,5,NoSidewalk,East Queen Anne,47.641255696614586,-122.35458819071452,1,2,7,1,0,1,79.31217106631254,73.60000000000001
843,19,3.3684210526315788,5.0,2,NoCurbRamp,Phinney Ridge,47.6756581758198,-122.3499342265882,0,17,0,0,0,2,167.6788330078125,73.6
511,21,3.0476190476190474,4.0,2,NoCurbRamp,East Queen Anne,47.63478270031157,-122.35104297456287,0,12,0,0,0,9,176.3345125214533,73.6
1053,21,3.0476190476190474,4.0,2,NoCurbRamp,North Beacon Hill,47.575577508835565,-122.31473395937965,0,16,0,0,0,5,117.29049682617188,73.6
556,14,4.0,4.0,3,NoSidewalk,Industrial District,47.5881222316197,-122.32342692783901,0,0,12,1,0,1,124.51532903776152,72.8
526,15,3.7333333333333334,5.0,3,NoCurbRamp,Lower Queen Anne,47.62964935302735,-122.36171875,0,9,0,2,0,4,82.75409707934195,72.8
690,16,3.5,5.0,3,NoCurbRamp,Bryant,47.66990423202515,-122.27948522567749,1,14,0,0,0,1,249.40109252850817,72.8
306,12,4.666666666666667,5.0,3,NoSidewalk,Interbay,47.63127454121908,-122.39012972513835,0,1,9,2,0,0,108.4330311077224,72.8
63,12,4.666666666666667,5.0,3,NoCurbRamp,Industrial District,47.52254104614258,-122.33893775939941,0,5,2,5,0,0,92.73147583007812,72.8
255,12,4.666666666666667,5.0,3,NoCurbRamp,University District,47.65586630503336,-122.30175971984863,0,7,0,4,0,1,196.04873657226562,72.8
897,12,4.666666666666667,5.0,3,NoCurbRamp,Wallingford,47.66805203755697,-122.33359146118164,0,8,0,1,0,3,104.36461235663279,72.8
852,14,3.5714285714285716,4.0,4,NoSidewalk,Phinney Ridge,47.67887306213379,-122.34555980137416,2,3,7,0,0,2,65.20843505938245,72.5
913,16,3.125,4.0,4,NoCurbRamp,Mount Baker,47.5783851146698,-122.29231405258179,1,9,0,2,0,4,173.66835518030422,72.5
481,13,3.8461538461538463,5.0,4,NoSidewalk,North Queen Anne,47.65319472092848,-122.37102508544922,0,1,6,5,0,1,112.38076755284223,72.5
98,12,4.166666666666667,5.0,4,NoCurbRamp,Industrial District,47.53028233846029,-122.34933153788249,3,5,0,2,0,2,73.67706298828125,72.5
991,17,3.7058823529411766,5.0,2,NoCurbRamp,Loyal Heights,47.67948195513557,-122.39013447481044,3,14,0,0,0,0,90.08741721553973,72.44999999999999
278,21,3.0,3.0,2,NoSidewalk,Ravenna,47.73191179547991,-122.30152166457404,0,0,20,0,0,1,134.42567173816064,72.44999999999999
206,21,3.0,3.0,2,NoCurbRamp,Industrial District,47.547499702090306,-122.39122408912296,0,13,0,0,0,8,215.95001220703125,72.44999999999999
975,21,3.0,3.0,2,NoCurbRamp,Sunset Hill,47.67768859863281,-122.39570545014881,0,18,0,0,0,3,96.96578979492188,72.44999999999999
185,21,3.0,3.0,2,NoCurbRamp,Industrial District,47.552283877418155,-122.39056105840774,0,15,0,0,0,6,266.34799254050745,72.44999999999999
310,12,3.75,4.0,5,Obstacle,North Queen Anne,47.655847231547035,-122.37597211201985,3,0,1,6,1,1,159.1504644725409,72.0
210,13,4.230769230769231,5.0,3,NoCurbRamp,Industrial District,47.5429200392503,-122.38319220909706,4,8,0,0,0,1,79.18167114257812,71.5
1217,14,3.9285714285714284,5.0,3,SurfaceProblem,North Beacon Hill,47.5830020904541,-122.3068962097168,3,5,0,0,0,6,58.856964111328125,71.5
873,16,3.4375,4.0,3,NoCurbRamp,Leschi,47.598000049591064,-122.29662990570068,3,7,0,0,0,6,261.5470518153261,71.5
346,16,3.4375,5.0,3,SurfaceProblem,Southeast Magnolia,47.642844438552856,-122.39196348190308,0,5,0,2,0,9,192.23785400390625,71.5
179,17,3.235294117647059,4.0,3,NoCurbRamp,Industrial District,47.563164879294,-122.39547415340648,1,14,0,0,0,2,172.7600097664137,71.5
347,15,3.6666666666666665,5.0,3,Obstacle,Interbay,47.648554992675784,-122.37874399820963,0,0,3,7,0,5,154.60859796479792,71.5
683,14,4.428571428571429,5.0,2,NoCurbRamp,Laurelhurst,47.664873940604075,-122.27465438842773,0,13,0,1,0,0,147.14595350284438,71.3
319,20,3.1,5.0,2,CurbRamp,University District,47.66128520965576,-122.30912933349609,17,3,0,0,0,0,317.1270336316108,71.3
332,16,3.875,5.0,2,NoSidewalk,Briarcliff,47.63760042190552,-122.40709447860718,0,3,13,0,0,0,126.10946874619862,71.3
1147,13,3.769230769230769,5.0,4,SurfaceProblem,North Beacon Hill,47.578301649827225,-122.30130004882812,2,2,4,0,0,5,40.5607660334944,71.05
493,14,3.5,5.0,4,NoCurbRamp,North Queen Anne,47.64154543195452,-122.36254555838448,2,8,3,0,0,1,139.22347060072758,71.05
317,15,3.2666666666666666,5.0,4,Obstacle,Lawton Park,47.65161259969076,-122.3835673014323,0,1,1,10,0,3,242.2027587890625,71.05
1185,12,4.5,5.0,3,NoCurbRamp,Fremont,47.658958752950035,-122.35902341206868,0,9,0,1,0,2,200.7800184562167,70.2
563,18,3.0,3.0,3,NoSidewalk,North Queen Anne,47.641407860649956,-122.37360509236653,0,0,10,3,0,5,146.93069458007812,70.2
1123,14,3.857142857142857,5.0,3,NoCurbRamp,Wallingford,47.655591419764924,-122.3275397164481,3,10,0,0,0,1,236.73034526800868,70.2
390,14,3.857142857142857,4.0,3,NoSidewalk,Broadway,47.63370404924665,-122.31246512276786,1,1,12,0,0,0,138.46206665039062,70.2
742,12,4.5,5.0,3,NoCurbRamp,Mount Baker,47.56634267171224,-122.28078651428223,0,10,1,0,0,1,47.4243164054613,70.2
61,14,3.857142857142857,4.0,3,NoSidewalk,Mount Baker,47.51906258719308,-122.25715473720005,0,2,11,1,0,0,228.197854188111,70.2
986,19,3.210526315789474,4.0,2,NoCurbRamp,Roosevelt,47.68872853329307,-122.32032253867702,2,17,0,0,0,0,243.47305297851562,70.15
557,16,3.8125,5.0,2,NoSidewalk,Industrial District,47.58817982673645,-122.32582521438599,0,4,12,0,0,0,133.6539217101689,70.14999999999999
823,15,4.066666666666666,5.0,2,NoCurbRamp,Whittier Heights,47.68871332804362,-122.37308451334636,0,12,0,0,0,3,160.1904099924808,70.14999999999999
816,18,3.388888888888889,4.0,2,NoCurbRamp,Roosevelt,47.68128649393717,-122.3156984117296,0,11,7,0,0,0,93.57833862304688,70.14999999999999
775,13,4.6923076923076925,5.0,2,NoCurbRamp,Bryant,47.68663963904748,-122.28922271728516,0,7,6,0,0,0,92.9255337153206,70.14999999999999
1037,13,4.6923076923076925,5.0,2,NoSidewalk,Bryant,47.692372248722954,-122.29014822152945,0,0,9,0,0,4,110.5863320753776,70.14999999999999
1071,13,4.6923076923076925,5.0,2,NoCurbRamp,Wallingford,47.656845386211685,-122.33584477351262,0,12,0,0,0,1,92.40818059787848,70.14999999999999
383,15,4.666666666666667,5.0,1,NoCurbRamp,Southeast Magnolia,47.638421630859376,-122.39039866129558,0,15,0,0,0,0,25.677995019292297,70.0
448,15,3.2,4.0,4,NoSidewalk,North Queen Anne,47.64836502075195,-122.3639892578125,0,1,9,3,0,2,217.3656460572525,69.6
512,14,3.4285714285714284,4.0,4,SurfaceProblem,Industrial District,47.580049242292134,-122.32949720110211,0,2,1,4,0,7,128.72314453125,69.6
57,15,4.0,4.0,2,SurfaceProblem,Industrial District,47.5373031616211,-122.3535883585612,0,0,1,0,0,14,173.80457720367806,69.0
129,12,5.0,5.0,2,NoSidewalk,Industrial District,47.584367752075195,-122.39293797810872,0,4,8,0,0,0,100.77667236328125,69.0
83,20,3.0,3.0,2,NoCurbRamp,Industrial District,47.55022087097168,-122.37927627563477,0,19,0,0,0,1,300.6535603503071,69.0
657,14,4.285714285714286,5.0,2,NoCurbRamp,Wallingford,47.65894971575056,-122.32439150129046,0,13,0,1,0,0,164.84498686928455,69.0
585,15,4.0,4.0,2,NoSidewalk,Industrial District,47.55645802815755,-122.33680674235026,0,0,9,0,0,6,102.47039794921875,69.0
487,20,3.0,3.0,2,NoCurbRamp,West Woodland,47.67416229248047,-122.36398506164551,0,19,0,1,0,0,260.5958689039191,69.0
465,16,3.75,4.0,2,NoSidewalk,North Queen Anne,47.64409828186035,-122.36270666122437,0,3,13,0,0,0,103.27138018035343,69.0
140,17,3.1176470588235294,4.0,3,NoSidewalk,Mount Baker,47.540672077852136,-122.26337657255284,0,5,9,3,0,0,174.87716674804688,68.9
1025,16,3.3125,4.0,3,NoCurbRamp,Green Lake,47.6830952167511,-122.32320261001587,0,8,4,0,0,4,104.58755493164062,68.9
734,15,3.533333333333333,5.0,3,SurfaceProblem,Minor,47.60237452189128,-122.31464436848958,0,4,0,2,0,9,128.72314453125,68.9
211,12,4.416666666666667,5.0,3,NoCurbRamp,Industrial District,47.54298655192057,-122.38449414571126,4,7,0,0,0,1,19.901275634765625,68.9
138,14,3.7857142857142856,4.0,3,NoSidewalk,Roosevelt,47.72236442565918,-122.32379804338727,0,1,7,0,0,6,127.45285034179688,68.9
503,14,3.7857142857142856,5.0,3,NoCurbRamp,North Queen Anne,47.640129634312224,-122.35837827410016,0,11,0,2,0,1,200.28305053710938,68.9
931,13,3.3076923076923075,5.0,5,NoSidewalk,Sunset Hill,47.67713253314678,-122.4024405846229,1,2,6,1,0,3,84.38948190645158,68.8
128,15,3.1333333333333333,4.0,4,SurfaceProblem,Whittier Heights,47.72213923136393,-122.3706532796224,0,4,2,1,0,8,202.82363891601562,68.14999999999999
762,13,3.6153846153846154,4.0,4,NoCurbRamp,Madrona,47.6116943359375,-122.29501284085788,2,8,0,1,0,2,42.24763232515251,68.14999999999999
979,14,3.357142857142857,4.0,4,NoCurbRamp,Madrona,47.611638750348774,-122.28843470982143,0,8,0,1,1,4,79.35712344677894,68.14999999999999
916,15,4.533333333333333,5.0,1,NoCurbRamp,Wallingford,47.66776072184245,-122.32943776448568,0,15,0,0,0,0,58.856964111328125,68.0
644,17,4.0,4.0,1,NoSidewalk,Industrial District,47.57373383465935,-122.33585312787224,0,0,17,0,0,0,127.4061958336119,68.0
962,16,4.25,5.0,1,NoCurbRamp,Loyal Heights,47.67952489852905,-122.37998628616333,0,16,0,0,0,0,20.748138428523077,68.0
1065,17,4.0,5.0,1,NoSidewalk,Mount Baker,47.580154194551355,-122.28607402128331,0,0,17,0,0,0,105.85784912109375,68.0
937,16,3.6875,4.0,2,NoCurbRamp,Green Lake,47.68613052368164,-122.34178066253662,0,15,0,0,0,1,284.1224670410156,67.85
1043,16,3.6875,4.0,2,NoSidewalk,North Beacon Hill,47.58810997009277,-122.31305074691772,0,4,12,0,0,0,100.35324096679688,67.85
42,12,4.916666666666667,5.0,2,NoCurbRamp,Industrial District,47.577572186787926,-122.39375432332356,0,11,0,0,0,1,95.40482111137277,67.85
853,19,3.1052631578947367,4.0,2,NoCurbRamp,Loyal Heights,47.68493993658768,-122.39259579307155,0,15,0,0,0,4,132.110595703125,67.85
1113,14,4.214285714285714,5.0,2,NoCurbRamp,Wallingford,47.65412466866629,-122.3413919721331,4,10,0,0,0,0,50.19965193327265,67.85
847,17,3.0588235294117645,4.0,3,NoCurbRamp,Ravenna,47.674815009622016,-122.30637628891888,1,14,0,0,0,2,92.37637352238313,67.60000000000001
483,17,3.0588235294117645,4.0,3,NoCurbRamp,Broadway,47.627831627340875,-122.32558396283318,0,8,2,0,0,7,158.78677368164062,67.60000000000001
584,14,3.7142857142857144,4.0,3,NoSidewalk,Industrial District,47.557433537074495,-122.33669008527484,0,3,7,0,0,4,71.136474609375,67.60000000000001
1018,21,3.1904761904761907,5.0,1,NoCurbRamp,Roosevelt,47.6856814793178,-122.32032921200707,0,21,0,0,0,0,98.65951538085938,67.0
770,13,3.5384615384615383,4.0,4,NoCurbRamp,Minor,47.60615392831656,-122.30378077580379,3,6,0,2,0,2,49.1180419921875,66.7
949,14,4.142857142857143,5.0,2,NoSidewalk,Roosevelt,47.68856266566685,-122.31641660417829,0,1,13,0,0,0,195.53547810786452,66.7
1032,12,3.8333333333333335,4.0,4,NoCurbRamp,Leschi,47.59910774230957,-122.28795051574707,0,4,3,2,0,3,76.64108276367188,66.7
1200,17,3.411764705882353,5.0,2,SurfaceProblem,North Beacon Hill,47.586357341093176,-122.30865613152,0,7,0,0,0,10,127.3754800677465,66.69999999999999
414,19,3.0526315789473686,4.0,2,NoCurbRamp,Windermere,47.67346833881579,-122.26372809159129,0,14,0,0,0,5,318.42041015625,66.69999999999999
1111,12,4.833333333333333,5.0,2,NoCurbRamp,Wallingford,47.654361724853516,-122.33027203877766,0,11,0,0,0,1,69.01931762695312,66.69999999999999
41,14,3.642857142857143,5.0,3,NoCurbRamp,Industrial District,47.58122171674456,-122.38895797729492,4,9,0,1,0,0,219.3586687703555,66.3
903,13,3.923076923076923,5.0,3,NoCurbRamp,Wallingford,47.66499064518855,-122.32871891902043,0,9,0,2,0,2,75.85413977380601,66.3
549,13,3.923076923076923,5.0,3,Obstacle,North Queen Anne,47.64376713679387,-122.37386263333835,0,0,5,6,0,2,150.31814575116442,66.3
533,15,3.4,5.0,3,SurfaceProblem,East Queen Anne,47.629541015625,-122.35126241048177,0,6,0,2,0,7,136.97258254262286,66.3
148,12,4.25,5.0,3,NoSidewalk,Mount Baker,47.55337301890055,-122.26347351074219,0,3,7,0,0,2,221.18998040447644,66.3
53,14,3.642857142857143,5.0,3,Obstacle,Harbor Island,47.580267497471404,-122.3553112574986,4,0,0,9,0,1,235.4278564453125,66.3
1152,17,3.8823529411764706,5.0,1,NoSidewalk,Ravenna,47.69570316987879,-122.2981648164637,0,0,17,0,0,0,137.369091161712,66.0
27,12,3.4166666666666665,5.0,5,NoSidewalk,Industrial District,47.57184664408366,-122.36111450195312,2,2,4,2,0,2,267.9625974042095,65.60000000000001
1194,19,3.0,3.0,2,NoCurbRamp,Phinney Ridge,47.67185492264597,-122.3576206408049,0,17,0,0,0,2,202.82363891601562,65.55
71,18,3.1666666666666665,4.0,2,NoCurbRamp,Mount Baker,47.50994767083062,-122.25119527180989,0,14,0,0,0,4,175.03928223372796,65.55
594,15,3.8,4.0,2,NoSidewalk,Industrial District,47.556217447916666,-122.3353749593099,0,0,12,3,0,0,80.02853393554688,65.55
970,19,3.0,3.0,2,NoCurbRamp,Sunset Hill,47.67916589034231,-122.395727057206,0,16,0,0,0,3,105.43441772460938,65.55
